render_flow_id,year,origin_country_id,destination_country_id,origin_longitude,origin_latitude,destination_longitude,destination_latitude,commodity_id,commodity_group,quantity_tonnes,visual_magnitude,commodity_max_quantity_tonnes,unit_id,flow_mode,color_rgba,line_width,source_table,source_id,tooltip
rf_nf_2024_copper_ore_COD_ZMB_06565,2024,COD,ZMB,23.419827574282188,-3.338629596207896,27.75521363430896,-13.162832953186246,copper_ore,metals,103860.504,106190585.653,9210397.924,tonne,net,"rgba(44, 151, 130, 0.86)",2.419,net_trade_flows,nf_2024_copper_ore_COD_ZMB_06565,"Copper ore: Congo DRC -> Zambia | 103860.504 tonnes net | gross COD->ZMB: 103860.504 t, reverse: 0 t"
rf_nf_2024_copper_ore_IDN_PHL_06701,2024,IDN,PHL,113.96538246847302,0.15591979959037652,121.82208941416745,15.586542251094242,copper_ore,metals,95979.738,102082332.121,9210397.924,tonne,net,"rgba(44, 151, 130, 0.86)",2.380,net_trade_flows,nf_2024_copper_ore_IDN_PHL_06701,"Copper ore: Indonesia -> Philippines | 95979.738 tonnes net | gross IDN->PHL: 95979.74 t, reverse: 0.002 t"
rf_nf_2024_copper_ore_ARE_KOR_06291,2024,ARE,KOR,54.27920525789581,24.18250292309135,127.76224551357649,36.402386712544114,copper_ore,metals,84389.51,95720517.019,9210397.924,tonne,net,"rgba(44, 151, 130, 0.86)",2.319,net_trade_flows,nf_2024_copper_ore_ARE_KOR_06291,"Copper ore: United Arab Emirates -> South Korea | 84389.51 tonnes net | gross ARE->KOR: 84389.51 t, reverse: 0 t"
rf_nf_2024_copper_ore_CHN_MRT_06527,2024,MRT,CHN,-10.495079045035716,20.466731212820022,104.69113855849604,38.07325481105728,copper_ore,metals,83022.248,94941928.148,9210397.924,tonne,net,"rgba(44, 151, 130, 0.86)",2.311,net_trade_flows,nf_2024_copper_ore_CHN_MRT_06527,"Copper ore: Mauritania -> China | 83022.248 tonnes net | gross MRT->CHN: 83022.248 t, reverse: 0 t"
rf_nf_2024_copper_ore_BRA_FIN_06411,2024,BRA,FIN,-54.355206608256424,-11.524630416426652,25.65738433454702,65.01578959749911,copper_ore,metals,82756.274,94789725.924,9210397.924,tonne,net,"rgba(44, 151, 130, 0.86)",2.310,net_trade_flows,nf_2024_copper_ore_BRA_FIN_06411,"Copper ore: Brazil -> Finland | 82756.274 tonnes net | gross BRA->FIN: 82756.286 t, reverse: 0.012 t"
rf_nf_2024_copper_ore_PRT_SWE_06882,2024,PRT,SWE,-7.933662183874006,39.67529214702138,17.062431988004956,62.73420986108448,copper_ore,metals,79867.502,93120618.908,9210397.924,tonne,net,"rgba(44, 151, 130, 0.86)",2.294,net_trade_flows,nf_2024_copper_ore_PRT_SWE_06882,"Copper ore: Portugal -> Sweden | 79867.502 tonnes net | gross PRT->SWE: 79867.502 t, reverse: 0 t"
rf_nf_2024_copper_ore_PER_PHL_06869,2024,PER,PHL,-74.11416196781884,-8.522717984240291,121.82208941416745,15.586542251094242,copper_ore,metals,78297.148,92200605.811,9210397.924,tonne,net,"rgba(44, 151, 130, 0.86)",2.285,net_trade_flows,nf_2024_copper_ore_PER_PHL_06869,"Copper ore: Peru -> Philippines | 78297.148 tonnes net | gross PER->PHL: 78297.148 t, reverse: 0 t"
rf_nf_2024_copper_ore_FIN_SRB_06648,2024,SRB,FIN,20.85677444395745,44.02679870131969,25.65738433454702,65.01578959749911,copper_ore,metals,75700.493,90658839.829,9210397.924,tonne,net,"rgba(44, 151, 130, 0.86)",2.270,net_trade_flows,nf_2024_copper_ore_FIN_SRB_06648,"Copper ore: Serbia -> Finland | 75700.493 tonnes net | gross SRB->FIN: 75700.501 t, reverse: 0.008 t"
rf_nf_2024_copper_ore_CAN_DEU_06432,2024,CAN,DEU,-98.41680517868062,57.550480044655636,10.426171427430804,51.08304539800482,copper_ore,metals,69415.444,86813817.900,9210397.924,tonne,net,"rgba(44, 151, 130, 0.86)",2.233,net_trade_flows,nf_2024_copper_ore_CAN_DEU_06432,"Copper ore: Canada -> Germany | 69415.444 tonnes net | gross CAN->DEU: 69483.1 t, reverse: 67.656 t"
rf_nf_2024_copper_ore_CHN_MAR_06520,2024,MAR,CHN,-8.817212587250811,28.687598134979325,104.69113855849604,38.07325481105728,copper_ore,metals,68412.051,86184091.620,9210397.924,tonne,net,"rgba(44, 151, 130, 0.86)",2.227,net_trade_flows,nf_2024_copper_ore_CHN_MAR_06520,"Copper ore: Morocco -> China | 68412.051 tonnes net | gross MAR->CHN: 68412.051 t, reverse: 0 t"
rf_nf_2024_copper_ore_CHN_DOM_06502,2024,DOM,CHN,-70.43495198520012,18.77954818522993,104.69113855849604,38.07325481105728,copper_ore,metals,66266.536,84821888.523,9210397.924,tonne,net,"rgba(44, 151, 130, 0.86)",2.214,net_trade_flows,nf_2024_copper_ore_CHN_DOM_06502,"Copper ore: Dominican Republic -> China | 66266.536 tonnes net | gross DOM->CHN: 66266.536 t, reverse: 0 t"
rf_nf_2024_copper_ore_KOR_MNE_06772,2024,MNE,KOR,19.29505087156758,42.73694835210454,127.76224551357649,36.402386712544114,copper_ore,metals,64839.643,83903699.570,9210397.924,tonne,net,"rgba(44, 151, 130, 0.86)",2.205,net_trade_flows,nf_2024_copper_ore_KOR_MNE_06772,"Copper ore: Montenegro -> South Korea | 64839.643 tonnes net | gross MNE->KOR: 64839.643 t, reverse: 0 t"
rf_nf_2024_copper_ore_CHN_ZAF_06553,2024,ZAF,CHN,24.75252746489084,-28.55361930679731,104.69113855849604,38.07325481105728,copper_ore,metals,61920.983,81993556.445,9210397.924,tonne,net,"rgba(44, 151, 130, 0.86)",2.187,net_trade_flows,nf_2024_copper_ore_CHN_ZAF_06553,"Copper ore: South Africa -> China | 61920.983 tonnes net | gross ZAF->CHN: 61920.988 t, reverse: 0.005 t"
rf_nf_2024_copper_ore_FIN_PER_06646,2024,PER,FIN,-74.11416196781884,-8.522717984240291,25.65738433454702,65.01578959749911,copper_ore,metals,58918.874,79981219.621,9210397.924,tonne,net,"rgba(44, 151, 130, 0.86)",2.168,net_trade_flows,nf_2024_copper_ore_FIN_PER_06646,"Copper ore: Peru -> Finland | 58918.874 tonnes net | gross PER->FIN: 58918.877 t, reverse: 0.003 t"
rf_nf_2024_copper_ore_CAN_FIN_06436,2024,CAN,FIN,-98.41680517868062,57.550480044655636,25.65738433454702,65.01578959749911,copper_ore,metals,58627.087,79782926.238,9210397.924,tonne,net,"rgba(44, 151, 130, 0.86)",2.166,net_trade_flows,nf_2024_copper_ore_CAN_FIN_06436,"Copper ore: Canada -> Finland | 58627.087 tonnes net | gross CAN->FIN: 58627.109 t, reverse: 0.022 t"
rf_nf_2024_copper_ore_DEU_IDN_06580,2024,IDN,DEU,113.96538246847302,0.15591979959037652,10.426171427430804,51.08304539800482,copper_ore,metals,55605.469,77699738.500,9210397.924,tonne,net,"rgba(44, 151, 130, 0.86)",2.146,net_trade_flows,nf_2024_copper_ore_DEU_IDN_06580,"Copper ore: Indonesia -> Germany | 55605.469 tonnes net | gross IDN->DEU: 55605.469 t, reverse: 0 t"
rf_nf_2024_copper_ore_SEN_TUR_06889,2024,TUR,SEN,35.56886764076691,38.93207363123396,-14.610875368352305,14.228861491763402,copper_ore,metals,55400,77556050.629,9210397.924,tonne,net,"rgba(44, 151, 130, 0.86)",2.145,net_trade_flows,nf_2024_copper_ore_SEN_TUR_06889,"Copper ore: Turkey -> Senegal | 55400 tonnes net | gross TUR->SEN: 55400 t, reverse: 0 t"
rf_nf_2024_copper_ore_DEU_MEX_06587,2024,MEX,DEU,-101.55399731630118,23.87436068093592,10.426171427430804,51.08304539800482,copper_ore,metals,55312.463,77494753.626,9210397.924,tonne,net,"rgba(44, 151, 130, 0.86)",2.144,net_trade_flows,nf_2024_copper_ore_DEU_MEX_06587,"Copper ore: Mexico -> Germany | 55312.463 tonnes net | gross MEX->DEU: 55312.742 t, reverse: 0.279 t"
rf_nf_2024_copper_ore_MOZ_ZAF_06817,2024,ZAF,MOZ,24.75252746489084,-28.55361930679731,35.208577031290176,-17.525230309488748,copper_ore,metals,55112.9,77354829.827,9210397.924,tonne,net,"rgba(44, 151, 130, 0.86)",2.143,net_trade_flows,nf_2024_copper_ore_MOZ_ZAF_06817,"Copper ore: South Africa -> Mozambique | 55112.9 tonnes net | gross ZAF->MOZ: 55142.9 t, reverse: 30 t"
rf_nf_2024_copper_ore_BRA_SGP_06418,2024,BRA,SGP,-54.355206608256424,-11.524630416426652,103.81025757634053,1.3528251890006349,copper_ore,metals,54153.5,76678581.214,9210397.924,tonne,net,"rgba(44, 151, 130, 0.86)",2.136,net_trade_flows,nf_2024_copper_ore_BRA_SGP_06418,"Copper ore: Brazil -> Singapore | 54153.5 tonnes net | gross BRA->SGP: 54153.5 t, reverse: 0 t"
rf_nf_2024_copper_ore_AUS_DEU_06312,2024,AUS,DEU,134.02277170916162,-25.697337673983082,10.426171427430804,51.08304539800482,copper_ore,metals,53035.162,75882696.118,9210397.924,tonne,net,"rgba(44, 151, 130, 0.86)",2.128,net_trade_flows,nf_2024_copper_ore_AUS_DEU_06312,"Copper ore: Australia -> Germany | 53035.162 tonnes net | gross AUS->DEU: 53035.455 t, reverse: 0.293 t"
rf_nf_2024_copper_ore_COD_SRB_06562,2024,COD,SRB,23.419827574282188,-3.338629596207896,20.85677444395745,44.02679870131969,copper_ore,metals,51990.78,75131830.430,9210397.924,tonne,net,"rgba(44, 151, 130, 0.86)",2.121,net_trade_flows,nf_2024_copper_ore_COD_SRB_06562,"Copper ore: Congo DRC -> Serbia | 51990.78 tonnes net | gross COD->SRB: 51990.78 t, reverse: 0 t"
rf_nf_2024_crude_oil_CAN_USA_07241,2024,CAN,USA,-98.41680517868062,57.550480044655636,-96.33161660829639,38.8208089190304,crude_oil,energy,182728346,1000000000.000,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",11.000,net_trade_flows,nf_2024_crude_oil_CAN_USA_07241,"Crude oil: Canada -> United States | 182728346 tonnes net | gross CAN->USA: 200796139.221 t, reverse: 18067793.334 t"
rf_nf_2024_crude_oil_ARE_THA_06977,2024,ARE,THA,54.27920525789581,24.18250292309135,101.08675116214552,13.66222784745538,crude_oil,energy,151659782.197,911029106.332,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",10.146,net_trade_flows,nf_2024_crude_oil_ARE_THA_06977,"Crude oil: United Arab Emirates -> Thailand | 151659782.197 tonnes net | gross ARE->THA: 151659782.201 t, reverse: 0.004 t"
rf_nf_2024_crude_oil_CHN_RUS_07296,2024,RUS,CHN,98.6704990698032,59.039434214106194,104.69113855849604,38.07325481105728,crude_oil,energy,108469240,770460427.002,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",8.796,net_trade_flows,nf_2024_crude_oil_CHN_RUS_07296,"Crude oil: Russian Federation -> China | 108469240 tonnes net | gross RUS->CHN: 108469240 t, reverse: 0 t"
rf_nf_2024_crude_oil_IND_RUS_07669,2024,RUS,IND,98.6704990698032,59.039434214106194,81.17300408530181,23.586300567746722,crude_oil,energy,92008859,709597147.412,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",8.212,net_trade_flows,nf_2024_crude_oil_IND_RUS_07669,"Crude oil: Russian Federation -> India | 92008859 tonnes net | gross RUS->IND: 92008859 t, reverse: 0 t"
rf_nf_2024_crude_oil_CHN_SAU_07297,2024,SAU,CHN,44.600958178225596,24.136038144757897,104.69113855849604,38.07325481105728,crude_oil,energy,78637619,656012653.173,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",7.698,net_trade_flows,nf_2024_crude_oil_CHN_SAU_07297,"Crude oil: Saudi Arabia -> China | 78637619 tonnes net | gross SAU->CHN: 78637619 t, reverse: 0 t"
rf_nf_2024_crude_oil_CHN_IRQ_07275,2024,IRQ,CHN,43.832529181056884,33.105075667527906,104.69113855849604,38.07325481105728,crude_oil,energy,63838060,591067225.786,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",7.074,net_trade_flows,nf_2024_crude_oil_CHN_IRQ_07275,"Crude oil: Iraq -> China | 63838060 tonnes net | gross IRQ->CHN: 63838060 t, reverse: 0 t"
rf_nf_2024_crude_oil_IND_IRQ_07656,2024,IRQ,IND,43.832529181056884,33.105075667527906,81.17300408530181,23.586300567746722,crude_oil,energy,50090900,523572051.734,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",6.426,net_trade_flows,nf_2024_crude_oil_IND_IRQ_07656,"Crude oil: Iraq -> India | 50090900 tonnes net | gross IRQ->IND: 50090900 t, reverse: 0 t"
rf_nf_2024_crude_oil_ARE_JPN_06966,2024,ARE,JPN,54.27920525789581,24.18250292309135,137.46934234351835,36.76738832597829,crude_oil,energy,49478700,520362724.239,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",6.395,net_trade_flows,nf_2024_crude_oil_ARE_JPN_06966,"Crude oil: United Arab Emirates -> Japan | 49478700 tonnes net | gross ARE->JPN: 49478700 t, reverse: 0 t"
rf_nf_2024_crude_oil_CHN_MYS_07287,2024,MYS,CHN,114.63330303992869,3.6716608556387857,104.69113855849604,38.07325481105728,crude_oil,energy,48472095.735,515042345.418,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",6.344,net_trade_flows,nf_2024_crude_oil_CHN_MYS_07287,"Crude oil: Malaysia -> China | 48472095.735 tonnes net | gross MYS->CHN: 48595190.341 t, reverse: 123094.606 t"
rf_nf_2024_crude_oil_KOR_SAU_07773,2024,SAU,KOR,44.600958178225596,24.136038144757897,127.76224551357649,36.402386712544114,crude_oil,energy,47806530,511494124.525,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",6.310,net_trade_flows,nf_2024_crude_oil_KOR_SAU_07773,"Crude oil: Saudi Arabia -> South Korea | 47806530 tonnes net | gross SAU->KOR: 47806530 t, reverse: 0 t"
rf_nf_2024_crude_oil_JPN_SAU_07734,2024,SAU,JPN,44.600958178225596,24.136038144757897,137.46934234351835,36.76738832597829,crude_oil,energy,46433650,504096230.814,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",6.239,net_trade_flows,nf_2024_crude_oil_JPN_SAU_07734,"Crude oil: Saudi Arabia -> Japan | 46433650 tonnes net | gross SAU->JPN: 46433650 t, reverse: 0 t"
rf_nf_2024_crude_oil_CHN_OMN_07293,2024,OMN,CHN,55.841088119829,20.7242833183209,104.69113855849604,38.07325481105728,crude_oil,energy,40767880,472341497.806,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",5.934,net_trade_flows,nf_2024_crude_oil_CHN_OMN_07293,"Crude oil: Oman -> China | 40767880 tonnes net | gross OMN->CHN: 40767880 t, reverse: 0 t"
rf_nf_2024_crude_oil_BRA_CHN_07150,2024,BRA,CHN,-54.355206608256424,-11.524630416426652,104.69113855849604,38.07325481105728,crude_oil,energy,39629305.112,465698958.876,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",5.871,net_trade_flows,nf_2024_crude_oil_BRA_CHN_07150,"Crude oil: Brazil -> China | 39629305.112 tonnes net | gross BRA->CHN: 39629305.112 t, reverse: 0 t"
rf_nf_2024_crude_oil_ARE_CHN_06957,2024,ARE,CHN,54.27920525789581,24.18250292309135,104.69113855849604,38.07325481105728,crude_oil,energy,35532280,440969524.491,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",5.633,net_trade_flows,nf_2024_crude_oil_ARE_CHN_06957,"Crude oil: United Arab Emirates -> China | 35532280 tonnes net | gross ARE->CHN: 35532280 t, reverse: 0 t"
rf_nf_2024_crude_oil_NLD_USA_07888,2024,USA,NLD,-96.33161660829639,38.8208089190304,5.554136426128487,52.134054128923886,crude_oil,energy,33565400.296,428590908.061,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",5.514,net_trade_flows,nf_2024_crude_oil_NLD_USA_07888,"Crude oil: United States -> Netherlands | 33565400.296 tonnes net | gross USA->NLD: 33577883.296 t, reverse: 12483 t"
rf_nf_2024_crude_oil_IND_SAU_07670,2024,SAU,IND,44.600958178225596,24.136038144757897,81.17300408530181,23.586300567746722,crude_oil,energy,31723400,416664885.786,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",5.400,net_trade_flows,nf_2024_crude_oil_IND_SAU_07670,"Crude oil: Saudi Arabia -> India | 31723400 tonnes net | gross SAU->IND: 31723400 t, reverse: 0 t"
rf_nf_2024_crude_oil_AGO_CHN_06926,2024,AGO,CHN,17.651768783079,-12.167424062667942,104.69113855849604,38.07325481105728,crude_oil,energy,28721490,396461045.194,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",5.206,net_trade_flows,nf_2024_crude_oil_AGO_CHN_06926,"Crude oil: Angola -> China | 28721490 tonnes net | gross AGO->CHN: 28721490 t, reverse: 0 t"
rf_nf_2024_crude_oil_BEL_NLD_07098,2024,NLD,BEL,5.554136426128487,52.134054128923886,4.675010154696485,50.6182138854095,crude_oil,energy,26901991.626,383697752.215,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",5.083,net_trade_flows,nf_2024_crude_oil_BEL_NLD_07098,"Crude oil: Netherlands -> Belgium | 26901991.626 tonnes net | gross NLD->BEL: 27561134.843 t, reverse: 659143.217 t"
rf_nf_2024_crude_oil_MEX_USA_07817,2024,MEX,USA,-101.55399731630118,23.87436068093592,-96.33161660829639,38.8208089190304,crude_oil,energy,26496534.955,380795300.631,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",5.056,net_trade_flows,nf_2024_crude_oil_MEX_USA_07817,"Crude oil: Mexico -> United States | 26496534.955 tonnes net | gross MEX->USA: 26496536.238 t, reverse: 1.283 t"
rf_nf_2024_crude_oil_KOR_USA_07778,2024,USA,KOR,-96.33161660829639,38.8208089190304,127.76224551357649,36.402386712544114,crude_oil,energy,21521913.957,343192259.336,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",4.695,net_trade_flows,nf_2024_crude_oil_KOR_USA_07778,"Crude oil: United States -> South Korea | 21521913.957 tonnes net | gross USA->KOR: 21521913.957 t, reverse: 0 t"
rf_nf_2024_crude_oil_ARE_IND_06964,2024,ARE,IND,54.27920525789581,24.18250292309135,81.17300408530181,23.586300567746722,crude_oil,energy,21250800,341023792.954,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",4.674,net_trade_flows,nf_2024_crude_oil_ARE_IND_06964,"Crude oil: United Arab Emirates -> India | 21250800 tonnes net | gross ARE->IND: 21250800 t, reverse: 0 t"
rf_nf_2024_crude_oil_ITA_KAZ_07700,2024,KAZ,ITA,66.3759193479301,47.641465195176835,12.763657166123137,42.98201127614267,crude_oil,energy,20715471.608,336701034.601,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",4.632,net_trade_flows,nf_2024_crude_oil_ITA_KAZ_07700,"Crude oil: Kazakhstan -> Italy | 20715471.608 tonnes net | gross KAZ->ITA: 20715471.608 t, reverse: 0 t"
rf_nf_2024_crude_oil_GBR_NOR_07562,2024,NOR,GBR,16.670259272390894,64.97775882947745,-2.852943909329258,53.97844735080214,crude_oil,energy,19502645.228,326695986.183,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",4.536,net_trade_flows,nf_2024_crude_oil_GBR_NOR_07562,"Crude oil: Norway -> United Kingdom | 19502645.228 tonnes net | gross NOR->GBR: 19595474.091 t, reverse: 92828.863 t"
rf_nf_2024_crude_oil_ARE_KOR_06968,2024,ARE,KOR,54.27920525789581,24.18250292309135,127.76224551357649,36.402386712544114,crude_oil,energy,18577700,318854838.151,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",4.461,net_trade_flows,nf_2024_crude_oil_ARE_KOR_06968,"Crude oil: United Arab Emirates -> South Korea | 18577700 tonnes net | gross ARE->KOR: 18577700 t, reverse: 0 t"
rf_nf_2024_crude_oil_CHN_KWT_07280,2024,KWT,CHN,47.56311109320184,29.281360965443092,104.69113855849604,38.07325481105728,crude_oil,energy,15970070,295631323.936,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",4.238,net_trade_flows,nf_2024_crude_oil_CHN_KWT_07280,"Crude oil: Kuwait -> China | 15970070 tonnes net | gross KWT->CHN: 15970070 t, reverse: 0 t"
rf_nf_2024_crude_oil_SAU_USA_07944,2024,SAU,USA,44.600958178225596,24.136038144757897,-96.33161660829639,38.8208089190304,crude_oil,energy,15604896.318,292231806.095,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",4.205,net_trade_flows,nf_2024_crude_oil_SAU_USA_07944,"Crude oil: Saudi Arabia -> United States | 15604896.318 tonnes net | gross SAU->USA: 15604927.482 t, reverse: 31.164 t"
rf_nf_2024_crude_oil_GBR_USA_07571,2024,USA,GBR,-96.33161660829639,38.8208089190304,-2.852943909329258,53.97844735080214,crude_oil,energy,14013761.361,276932800.323,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",4.059,net_trade_flows,nf_2024_crude_oil_GBR_USA_07571,"Crude oil: United States -> United Kingdom | 14013761.361 tonnes net | gross USA->GBR: 16870063.119 t, reverse: 2856301.758 t"
rf_nf_2024_crude_oil_IRQ_KOR_07681,2024,IRQ,KOR,43.832529181056884,33.105075667527906,127.76224551357649,36.402386712544114,crude_oil,energy,13904946,275855528.205,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",4.048,net_trade_flows,nf_2024_crude_oil_IRQ_KOR_07681,"Crude oil: Iraq -> South Korea | 13904946 tonnes net | gross IRQ->KOR: 13904946 t, reverse: 0 t"
rf_nf_2024_crude_oil_POL_SAU_07923,2024,SAU,POL,44.600958178225596,24.136038144757897,19.43573279234468,52.06848055692473,crude_oil,energy,13375532,270553135.099,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",3.997,net_trade_flows,nf_2024_crude_oil_POL_SAU_07923,"Crude oil: Saudi Arabia -> Poland | 13375532 tonnes net | gross SAU->POL: 13375532 t, reverse: 0 t"
rf_nf_2024_crude_oil_USA_VEN_07975,2024,VEN,USA,-66.36492135985132,7.148324760507107,-96.33161660829639,38.8208089190304,crude_oil,energy,13157409.636,268338035.775,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",3.976,net_trade_flows,nf_2024_crude_oil_USA_VEN_07975,"Crude oil: Venezuela -> United States | 13157409.636 tonnes net | gross VEN->USA: 13157409.636 t, reverse: 0 t"
rf_nf_2024_crude_oil_ARE_SGP_06976,2024,ARE,SGP,54.27920525789581,24.18250292309135,103.81025757634053,1.3528251890006349,crude_oil,energy,12593200,262521627.973,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",3.920,net_trade_flows,nf_2024_crude_oil_ARE_SGP_06976,"Crude oil: United Arab Emirates -> Singapore | 12593200 tonnes net | gross ARE->SGP: 12593200 t, reverse: 0 t"
rf_nf_2024_crude_oil_SGP_USA_07953,2024,USA,SGP,-96.33161660829639,38.8208089190304,103.81025757634053,1.3528251890006349,crude_oil,energy,12177931.087,258156933.977,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",3.878,net_trade_flows,nf_2024_crude_oil_SGP_USA_07953,"Crude oil: United States -> Singapore | 12177931.087 tonnes net | gross USA->SGP: 12177931.427 t, reverse: 0.34 t"
rf_nf_2024_crude_oil_NLD_NOR_07867,2024,NOR,NLD,16.670259272390894,64.97775882947745,5.554136426128487,52.134054128923886,crude_oil,energy,12047981.406,256775854.256,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",3.865,net_trade_flows,nf_2024_crude_oil_NLD_NOR_07867,"Crude oil: Norway -> Netherlands | 12047981.406 tonnes net | gross NOR->NLD: 12047981.407 t, reverse: 0.001 t"
rf_nf_2024_crude_oil_DEU_USA_07416,2024,USA,DEU,-96.33161660829639,38.8208089190304,10.426171427430804,51.08304539800482,crude_oil,energy,11841673.899,254567868.951,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",3.844,net_trade_flows,nf_2024_crude_oil_DEU_USA_07416,"Crude oil: United States -> Germany | 11841673.899 tonnes net | gross USA->DEU: 11841673.899 t, reverse: 0 t"
rf_nf_2024_crude_oil_ECU_PAN_07455,2024,ECU,PAN,-78.4630326109714,-1.5642721388853116,-80.14428761482796,8.439536749576892,crude_oil,energy,11714386.34,253195982.220,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",3.831,net_trade_flows,nf_2024_crude_oil_ECU_PAN_07455,"Crude oil: Ecuador -> Panama | 11714386.34 tonnes net | gross ECU->PAN: 11714386.34 t, reverse: 0 t"
rf_nf_2024_crude_oil_KOR_KWT_07760,2024,KWT,KOR,47.56311109320184,29.281360965443092,127.76224551357649,36.402386712544114,crude_oil,energy,11435121,250159742.181,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",3.802,net_trade_flows,nf_2024_crude_oil_KOR_KWT_07760,"Crude oil: Kuwait -> South Korea | 11435121 tonnes net | gross KWT->KOR: 11435121 t, reverse: 0 t"
rf_nf_2024_crude_oil_ITA_LBY_07701,2024,LBY,ITA,17.91133392454237,27.202915771690794,12.763657166123137,42.98201127614267,crude_oil,energy,11343400,249154457.786,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",3.792,net_trade_flows,nf_2024_crude_oil_ITA_LBY_07701,"Crude oil: Libya -> Italy | 11343400 tonnes net | gross LBY->ITA: 11343400 t, reverse: 0 t"
rf_nf_2024_crude_oil_IRQ_USA_07688,2024,IRQ,USA,43.832529181056884,33.105075667527906,-96.33161660829639,38.8208089190304,crude_oil,energy,11211291.294,247699344.192,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",3.778,net_trade_flows,nf_2024_crude_oil_IRQ_USA_07688,"Crude oil: Iraq -> United States | 11211291.294 tonnes net | gross IRQ->USA: 11211291.294 t, reverse: 0 t"
rf_nf_2024_crude_oil_FRA_USA_07541,2024,USA,FRA,-96.33161660829639,38.8208089190304,2.1940236627886227,46.6423682169416,crude_oil,energy,10827500.534,243422739.297,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",3.737,net_trade_flows,nf_2024_crude_oil_FRA_USA_07541,"Crude oil: United States -> France | 10827500.534 tonnes net | gross USA->FRA: 10839918.393 t, reverse: 12417.859 t"
rf_nf_2024_crude_oil_NOR_POL_07891,2024,NOR,POL,16.670259272390894,64.97775882947745,19.43573279234468,52.06848055692473,crude_oil,energy,10428269.372,238892853.984,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",3.693,net_trade_flows,nf_2024_crude_oil_NOR_POL_07891,"Crude oil: Norway -> Poland | 10428269.372 tonnes net | gross NOR->POL: 10428269.372 t, reverse: 0 t"
rf_nf_2024_crude_oil_ESP_USA_07500,2024,USA,ESP,-96.33161660829639,38.8208089190304,-16.53799441021647,28.297665106525546,crude_oil,energy,10405753.82,238634819.273,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",3.691,net_trade_flows,nf_2024_crude_oil_ESP_USA_07500,"Crude oil: United States -> Canarias | 10405753.82 tonnes net | gross USA->ESP: 10405753.82 t, reverse: 0 t"
rf_nf_2024_crude_oil_CHN_USA_07304,2024,USA,CHN,-96.33161660829639,38.8208089190304,104.69113855849604,38.07325481105728,crude_oil,energy,10230160.088,236612810.075,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",3.671,net_trade_flows,nf_2024_crude_oil_CHN_USA_07304,"Crude oil: United States -> China | 10230160.088 tonnes net | gross USA->CHN: 10230160.088 t, reverse: 0 t"
rf_nf_2024_crude_oil_AZE_ITA_07054,2024,AZE,ITA,48.634592670644324,40.3920509942049,12.763657166123137,42.98201127614267,crude_oil,energy,10143218.987,235605236.818,182728346,tonne,net,"rgba(190, 188, 170, 0.9)",3.662,net_trade_flows,nf_2024_crude_oil_AZE_ITA_07054,"Crude oil: Azerbaijan -> Italy | 10143218.987 tonnes net | gross AZE->ITA: 10143218.987 t, reverse: 0 t"
